,Split,Epochs,Loss,Reconstruction_Loss,KL_Loss
464,test,165,251.06766308782545,161.87986650744432,89.18779707075875
465,test,166,251.1222362317658,162.10972091236914,89.01251512324562
466,test,167,251.04363164245902,162.13703465125914,88.90659669697331
467,test,168,251.0260021749228,161.87061308186247,89.15538840653167
468,test,169,250.95479797226895,161.83631097159105,89.11848651030029
469,test,170,250.84493377156093,161.95329545525874,88.89163723747144
470,test,171,250.79042967278866,161.87689736906526,88.91353230372341
471,test,172,250.93081987998696,162.13240950767656,88.79841037231037
472,test,173,250.99378456181427,161.84391143231062,89.14987322757915
473,test,174,250.60629994005623,161.33365155571317,89.2726476978144
474,test,175,250.61632404309674,161.8319230726983,88.78440136270055
475,test,176,250.63485011706294,161.6376480155791,88.99720219955937
476,test,177,250.69204795814608,161.23949601342613,89.45255165049336
477,test,178,250.9792905687439,161.50451627975218,89.4747747793693
478,test,179,250.7466197290291,161.91285577876673,88.83376385218685
479,test,180,250.71352473229305,161.75770324386752,88.95582139035
480,test,181,251.0483178870923,162.2779117053529,88.77040588751287
481,test,182,250.90002200814732,161.84313938179469,89.05688331288131
482,test,183,250.4857727723518,161.64590224773406,88.83987042654222
483,test,184,250.37142181262396,161.63793831912676,88.73348368964825
484,test,185,250.46746521065054,161.19522893965453,89.27223597676944
485,test,186,250.57387107227146,161.3700344362776,89.20383585138968
486,test,187,250.45054777141027,160.83428728125236,89.61626058823344
487,test,188,250.73727509321097,161.72633104176606,89.01094346299179
488,test,189,250.41295071587285,161.60199285539431,88.81095746817645
489,test,190,250.30483363252907,161.49928630442014,88.8055468377313
490,test,191,250.6602677618695,161.59468505203495,89.06558320021216
491,test,192,250.17931677452358,161.51571287566847,88.66360409500615
492,test,193,250.25051058117202,161.49608168671068,88.75442899253684
493,test,194,250.1512403022923,161.40461861175274,88.74662169053956
494,test,195,250.0100450912024,160.9430983469959,89.06694674420648
495,test,196,250.41031013049536,161.63846557313767,88.7718440669801
496,test,197,250.55772234897938,161.23631689535264,89.32140574785332
497,test,198,250.02684503596626,160.64645009760477,89.38039444798387
498,test,199,250.1468098386226,161.12902560791133,89.01778501531547
499,test,200,249.8818284102036,160.84777031183307,89.0340575099174
500,test,201,249.4412217699415,160.2901745783537,89.15104621083256
501,test,202,249.28300986718222,160.16542771127823,89.11758205782847
502,test,203,249.29973292073615,160.6380567943584,88.66167612637777
503,test,204,249.44066097410177,160.92393282062065,88.51672785925456
504,test,205,249.33650731878782,160.4417314684338,88.89477565420297
505,test,206,249.42759574524842,160.57926473565115,88.84833130382384
506,test,207,249.13637185687566,160.1914130172111,88.94495825121143
507,test,208,249.23393424860026,160.50312252849682,88.73081201433001
508,test,209,249.23539223932312,160.51737564808306,88.71801688546662
509,test,210,249.25260351282984,160.05409188734967,89.19851231200884
510,test,211,249.2132220712295,160.44197312652213,88.77124874855633
511,test,212,249.3091858319315,160.42507265434733,88.88411278528208
512,test,213,249.23053200871223,160.34611244319467,88.88441976166864
513,test,214,249.40206766740314,160.44660896033668,88.95545919744407
514,test,215,249.24405426950213,160.76812553353085,88.47592834366918
515,test,216,249.21926058117202,160.23205433697808,88.98720585189184
516,test,217,249.1291735057998,160.43591500147505,88.69325860240026
517,test,218,249.1574353407693,160.0798064067639,89.07762824747671
518,test,219,249.21124428023552,160.35975965220067,88.85148492226142
519,test,220,249.07914675079715,160.30415906908283,88.77498719133672
520,test,221,249.1908737979864,160.41713834454794,88.77373417845665
521,test,222,249.0514431617038,160.59450753533858,88.45693562636521
522,test,223,249.1955166932386,160.42563345018704,88.76988373342915
523,test,224,249.30867211234278,160.82455475674132,88.48411686522383
524,test,225,249.27107289914383,160.2228127785345,89.04825963023174
525,test,226,249.15561427446082,160.8092767479412,88.34633791882172
526,test,227,249.02618086852544,160.44652392885837,88.57965782234679
527,test,228,249.3298085644254,160.3222586126001,89.00754965759873
528,test,229,249.10689153161013,160.41698260061764,88.68990883291697
529,test,230,249.18433059140324,160.52652589821486,88.65780420281077
530,test,231,249.0553577481232,160.15695477070727,88.89840307549147
531,test,232,249.05123033781916,160.2941347698913,88.75709576407894
532,test,233,248.92584568561853,160.1818374135366,88.74400778170428
533,test,234,249.01716576646413,160.23504073664918,88.78212512789048
534,test,235,248.8920914252178,160.18183201938285,88.71025891545733
535,test,236,249.5545352867885,160.74398620508924,88.81054947400136
536,test,237,248.88391016125186,160.37635422681964,88.50755544405459
537,test,238,248.94944069490822,160.21905736868865,88.73038303199301
538,test,239,249.07848689867936,160.302293476487,88.77619273566371
539,test,240,248.9315048394386,159.8730981194607,89.05840681805343
540,test,241,248.8588936453338,160.28512810232493,88.57376544493334
541,test,242,249.07431986586406,160.17932275713048,88.89499691258254
542,test,243,249.04492584705866,160.24973509801276,88.79519074904591
543,test,244,248.90822190646261,160.04952382372142,88.85869876926988
544,test,245,248.96580498819955,160.3278431309473,88.63796136687463
545,test,246,248.94622989844083,160.4087456297547,88.537483680233
546,test,247,248.8732640632454,160.0467768264016,88.82648635416405
547,test,248,248.89271165482438,160.26336161308342,88.62935004174095
548,test,249,248.83251623346055,160.13188313634538,88.70063309711517
549,test,250,248.8724147292174,160.24641906650933,88.62599595693464
550,test,251,248.95675399049688,160.30867976223354,88.64807383596123
551,test,252,248.829429208303,160.0480380776256,88.78139093452636
552,test,253,248.74269866962516,160.21826452616185,88.5244336530857
553,test,254,248.87536229098146,160.3225038994828,88.55285878380074
554,test,255,248.79390390011048,159.59225993858118,89.20164474613347
555,test,256,248.99772092099977,160.17328463949008,88.82443637958522
556,test,257,249.0808201153682,160.16044861313364,88.92037110993246
557,test,258,248.8109129418891,159.86901160664968,88.94190143331492
558,test,259,248.67466819089105,159.95062583952648,88.72404274366667
559,test,260,248.69882340756735,159.9239738161892,88.77485008175576
560,test,261,248.86899169731853,160.70963564550956,88.15935507105375
561,test,262,248.88405354766627,159.97535636721986,88.90869678814431
562,test,263,248.61067332377164,160.16988465533908,88.44078876650808
563,test,264,248.92462484150997,160.25529038985414,88.6693347458824
564,test,265,248.86156326106607,160.38146445193829,88.48009831875015
565,test,266,248.87382897825705,160.16163964228326,88.71218884559617
566,test,267,248.77200383200682,160.04086591271437,88.7311371346883
567,test,268,248.60895641366844,160.31889138567377,88.29006492991915
568,test,269,248.8248035743428,160.23458743158253,88.5902161427603
569,test,270,248.77954172054282,160.081728883163,88.69781254315323
570,test,271,248.68740486674284,160.1009931715898,88.58641100862437
571,test,272,248.6898322359336,159.84420507042609,88.84562755780964
572,test,273,248.54372246039318,159.89908558305507,88.64463668118708
573,test,274,248.5771348295212,159.93875546476812,88.6383794628286
574,test,275,248.69267034541414,160.05146365948806,88.64120707822818
575,test,276,248.6934145424816,160.7242624328379,87.96915171734163
576,test,277,248.7976974613347,160.2436582405408,88.5540388284918
577,test,278,248.8535500985463,160.3209138991062,88.53263600328906
578,test,279,248.70948676686587,160.14365416059906,88.56583270434231
579,test,280,248.7321684968867,159.97108655125663,88.76108106295037
580,test,281,248.63687204204223,159.98899445520223,88.6478784695197
581,test,282,248.61150108118457,160.3053365638103,88.30616451737427
582,test,283,248.58916359624897,160.12251368741997,88.46664932037585
583,test,284,248.76884383866027,160.04346275640864,88.72538176878028
584,test,285,248.5490905260614,160.17869399495342,88.37039721763665
585,test,286,248.67626956802832,160.24614210123278,88.43012697641794
586,test,287,248.59966552323684,159.9897875919556,88.60987851973437
587,test,288,248.64612527147304,160.24427435097542,88.4018508224221
588,test,289,248.93532762716865,160.38255926899998,88.55276737741345
589,test,290,248.5646490308569,159.88559823715133,88.6790512840832
590,test,291,248.54377090970146,160.2349383458033,88.3088322696716
591,test,292,248.6112429464084,159.84887356338973,88.76236889264104
592,test,293,248.58034327217607,160.06378871237038,88.51655436365462
593,test,294,248.74722838572396,160.22332149627155,88.52390649715032
594,test,295,248.41421726317506,159.69007467862613,88.72414170186924
595,test,296,248.5497197786161,159.9422423438324,88.6074774347837
596,test,297,248.7330870722338,160.17175711322153,88.56132907633257
597,test,298,248.50988071662607,160.1744199617427,88.3354608529589
598,test,299,248.57676900782093,160.01512971860956,88.56163987766452
599,test,300,248.57209904372442,160.15189995825907,88.42019987006955
