,Split,Epochs,Loss,Reconstruction_Loss,KL_Loss
74,train,75,325.4215703463667,266.13825357329773,59.283317445695296
75,train,76,326.12372998275356,266.61538122317984,59.508349241781474
76,train,77,325.30988917918756,265.6060237237077,59.70386409134171
77,train,78,324.42635882370075,264.59235703600706,59.83400310713877
78,train,79,323.61245931631726,263.675248636915,59.93720962529504
79,train,80,323.3006394077462,263.19543332480663,60.10520528039848
80,train,81,322.43632247026613,262.08131858930767,60.355004635205205
81,train,82,322.60461808809333,262.1588442381071,60.44577390314302
82,train,83,321.63130948014344,261.09114517676284,60.54016570212142
83,train,84,320.9190957927748,260.20412939737975,60.71496418925478
84,train,85,320.40409036975245,259.3535559243418,61.0505351003865
85,train,86,321.0363461783902,259.9726561236979,61.0636928294206
86,train,87,320.6480412685185,259.35235443976546,61.29568691852355
87,train,88,319.38893686265317,257.92808736031225,61.46084618346851
88,train,89,320.12288135285667,258.5212392680418,61.60164036047103
89,train,90,317.7031308190887,255.9058144569521,61.797315975282366
90,train,91,318.05923534774576,256.1742306567132,61.885004709137384
91,train,92,318.07417935314623,255.8572603646582,62.21692074927878
92,train,93,317.59103325240767,255.34912627443725,62.24191224052484
93,train,94,317.2134416751645,254.93657030329211,62.27687141977907
94,train,95,316.45019221966265,254.04625823465622,62.403932166556686
95,train,96,317.4111533061548,254.7598520608437,62.65130262022086
96,train,97,315.63438757751464,252.8557831724057,62.77860411854529
97,train,98,314.17245296092386,251.4243976121942,62.748056173856156
98,train,99,316.0866653547475,252.88130319071047,63.20536392088785
99,train,100,313.9386422225821,250.7407603731075,63.19788435470359
100,train,101,312.67356411923913,249.2732088820571,63.40035524427571
101,train,102,313.3970593205528,249.8737593159675,63.52329785129457
102,train,103,311.3820340486821,247.8738030265543,63.50823039052034
103,train,104,311.63602428198294,247.98873294085806,63.6472915069641
104,train,105,312.70210657754774,248.96414932611066,63.73795702023524
105,train,106,312.2924531427992,248.5067583822396,63.7856921358927
106,train,107,312.64710662540284,248.66177736449467,63.985329801772345
107,train,108,312.7510371853633,248.754699945492,63.99633606138333
108,train,109,310.6526617107196,246.6594455819031,63.993214695711536
109,train,110,311.1534328349977,246.9577105783526,64.19572137331753
110,train,111,311.62421778269425,247.50227888902032,64.12193809788336
111,train,112,309.94595197154155,245.74302302808752,64.20292810439597
112,train,113,310.09163664662884,245.7032140606554,64.38842222865648
113,train,114,310.9179787652555,246.47475492988687,64.44321929360588
114,train,115,309.86055749549627,245.3911867784315,64.46937159612146
115,train,116,309.7946350831489,245.23364724393977,64.56098692631686
116,train,117,309.09728730344403,244.59748792270153,64.49979759051003
117,train,118,309.73955871110905,244.93289765134335,64.80665917163998
118,train,119,309.54125747917203,244.77922038656786,64.76203877756835
119,train,120,308.9276391147194,244.1157646252852,64.81187610209348
120,train,121,309.43752144523785,244.395882630177,65.04163743482151
121,train,122,308.6580647613474,243.66809405833712,64.989970457369
122,train,123,307.901377135437,242.93458529748574,64.96679200869501
123,train,124,308.01111417212127,242.84895362714587,65.16216163221114
124,train,125,308.23395577277097,242.97951691782455,65.25444032731605
125,train,126,308.1878207650175,242.96686950788288,65.22095445536391
126,train,127,306.01688006442953,240.89245088882342,65.12443254699593
127,train,128,308.01195282669187,242.58676780792072,65.42518558857643
128,train,129,306.66740386720977,241.30198782402817,65.36541663971869
129,train,130,307.4454352115048,241.94929731833832,65.49613643089593
130,train,131,306.05155150043953,240.55094380830434,65.50060764456087
131,train,132,305.9725376304063,240.3540911116126,65.61844841374364
132,train,133,306.4074055807775,240.73243833147248,65.67496852755136
133,train,134,305.5410590584761,239.94258258822367,65.59847527795553
134,train,135,304.9642090926093,239.12975899338494,65.83444876546773
135,train,136,305.5056097708838,239.6559408022158,65.84966625557817
136,train,137,305.8196907999285,239.89458162276222,65.92511095200305
137,train,138,304.32189209591,238.372770611052,65.94911889458022
138,train,139,304.1738716762232,238.238535709704,65.93533634654375
139,train,140,304.46710220010135,238.41528705247677,66.05181499583642
140,train,141,304.4072744839097,238.35370754048728,66.05356877968578
141,train,142,305.69020194060664,239.4981645258491,66.19203712422211
142,train,143,303.9925404069952,237.80316382591116,66.18937549421008
143,train,144,305.5526803717405,239.20815211223595,66.34452817513797
144,train,145,304.4652465779427,238.17049735317906,66.29474906932779
145,train,146,305.4428316648652,239.15468126095814,66.28814983628746
146,train,147,303.763872841424,237.39232461672552,66.37154924232514
147,train,148,305.33166390927386,238.7919829824762,66.53967989951013
148,train,149,303.89822873359157,237.42471560043825,66.47351308738851
149,train,150,302.5260510910201,236.03853044231656,66.48752195111007
150,train,151,302.1287286254677,235.60781074387052,66.52091527853815
151,train,152,301.842287273531,235.21222335492905,66.63006222675523
152,train,153,304.59317427101263,237.85054284371768,66.74263087384227
153,train,154,304.5861561156296,237.72321138469553,66.86294461637293
154,train,155,302.77948281590426,235.97325915327642,66.80622277402162
155,train,156,303.1057143820831,236.18520403798593,66.92051132790291
156,train,157,302.97704324416327,236.01273461072648,66.96430967672138
157,train,158,301.80314536174944,234.87275398671062,66.93039074046423
158,train,159,301.68521079574714,234.66255093312532,67.02265903802846
159,train,160,301.92810257688615,234.9276567293338,67.00044583062936
160,train,161,301.23525900098485,234.22488076040824,67.01037749904141
161,train,162,302.53556176466105,235.240958178081,67.29460344286736
162,train,163,302.30837348675954,235.02318531235522,67.28518995190284
163,train,164,301.827704517065,234.51470914829855,67.3129933234697
164,train,165,302.11303178502396,234.6351314936351,67.47790001906847
165,train,166,300.83234895134797,233.40314248677282,67.42920504552687
166,train,167,301.4578953319789,233.9619184929723,67.49597617868979
167,train,168,300.6818593595911,233.36102899702996,67.32083283176739
168,train,169,300.01362222815567,232.48550488330568,67.52811398618411
169,train,170,300.0060159980256,232.53075057705166,67.47526550640556
170,train,171,300.3776923193027,232.79452792774143,67.58316609339381
171,train,172,299.76629895401004,232.10729062997146,67.65900919970667
172,train,173,300.5262578322525,232.71894671660692,67.8073103919641
173,train,174,300.38684719424987,232.44864043284906,67.93820796321818
174,train,175,299.19869202691837,231.39507696979553,67.80361301115038
175,train,176,300.4096262418357,232.44426599437952,67.96535945883907
176,train,177,299.77315002194734,231.82830730341806,67.94484270502952
177,train,178,300.2484472489998,232.24289460149043,68.0055535307995
178,train,179,299.3011416237398,231.31247267673044,67.98866727612058
179,train,180,299.66726942271407,231.61458519758193,68.05268567127153
180,train,181,300.27409863315626,232.07910391032024,68.19499830238112
181,train,182,299.1095313375063,230.94528990241523,68.16423963706823
182,train,183,297.9577019578353,229.78475640873611,68.17294697573536
183,train,184,299.19316170595823,230.90581793977847,68.2873428904943
184,train,185,299.9585373795494,231.6632283957899,68.29530527459025
185,train,186,298.79947198106447,230.56824133265002,68.23123024378992
186,train,187,298.6485182356365,230.27085499133943,68.37766340137655
187,train,188,297.5315416282049,229.23377958825543,68.29776196951697
188,train,189,296.7956747008162,228.42710698994352,68.36856812531106
189,train,190,296.86421217182476,228.49607513421043,68.36813668029768
190,train,191,297.7321915777304,229.24854651240634,68.48364418824843
191,train,192,296.9993835692884,228.6689783919448,68.33040627961222
192,train,193,298.0328803210377,229.54844342383856,68.48443542109688
193,train,194,297.54668594340524,228.9247969551222,68.62188878315202
194,train,195,298.32903493662917,229.59155414080453,68.73748024101168
195,train,196,296.39697049669485,227.7624889378936,68.63448113354153
196,train,197,297.9981710399585,229.1772878243418,68.82088024954646
197,train,198,297.4908288762135,228.71139742533865,68.77943462391414
198,train,199,298.0800554125207,229.20550451816143,68.87455465184526
199,train,200,297.95033183519996,228.92992974537407,69.02040244686647
200,train,201,295.13740613053204,226.2971316528036,68.84027413470017
201,train,202,294.96041198748105,226.1189966698139,68.84141490624683
202,train,203,296.05589530512145,227.0283771073312,69.02752212909944
203,train,204,294.551356293188,225.59479159152443,68.95656309319135
204,train,205,295.4661471733639,226.510990530071,68.95515740783142
205,train,206,295.72075443840293,226.72002537365304,69.00072746075291
206,train,207,295.96654414452337,226.93956007682317,69.02698787044383
207,train,208,296.1405133081826,226.97871061579738,69.16180128949968
208,train,209,294.8092668324398,225.82722174878387,68.98204619717028
209,train,210,296.0960927140125,226.8545155522928,69.24157811713657
210,train,211,296.0422700665706,226.9708792499116,69.07139163062358
211,train,212,295.6213544680163,226.4884461407437,69.13290680926389
212,train,213,295.7554210920882,226.46952956960035,69.28588835488316
213,train,214,295.9311291156053,226.59070731726075,69.34042089730595
214,train,215,295.6769446184802,226.54325550304537,69.13368702628637
215,train,216,296.1720569332911,226.7750451915771,69.39701526305338
216,train,217,293.82491760171195,224.75917321956052,69.06574499029098
217,train,218,294.81033126372245,225.69231230903023,69.11801880529742
218,train,219,293.33693469586547,224.31703006625514,69.01990223957566
219,train,220,294.4695226169771,225.34533696208112,69.12418267085116
220,train,221,296.21686442385237,226.76170998668056,69.4551553018496
221,train,222,295.0775749784107,225.74855958303638,69.32901381299129
222,train,223,295.08570531820016,225.73808996576818,69.34761361617477
223,train,224,294.35348727921996,225.02088107832142,69.332605398955
224,train,225,294.955457301848,225.61226252730341,69.34319283680892
225,train,226,293.0562897607847,223.6768501411908,69.3794382586407
226,train,227,294.22166259352355,224.78623946814858,69.43542445559928
227,train,228,294.5082510317257,224.9960960315405,69.51215474389029
228,train,229,293.5518373993443,224.2154025272163,69.33643228573239
229,train,230,294.2945333445318,224.85842105059027,69.43611321149274
230,train,231,295.3109864658156,225.8423523787861,69.46863184444302
231,train,232,294.4072494723826,224.73704836946027,69.67020185375995
232,train,233,294.5706245397406,224.91876134999404,69.65186264338605
233,train,234,294.98559024059716,225.51671537049887,69.46887528510767
234,train,235,294.19365038285366,224.55581611498485,69.63783532168853
235,train,236,295.79221183970145,226.14691827801636,69.64529342577677
236,train,237,294.7747133697737,225.16870384952827,69.60601328047865
237,train,238,293.9945436531144,224.25524465469718,69.73929926782779
238,train,239,293.88961689152273,224.24739675157153,69.64221957051241
239,train,240,294.5248069021664,224.93499361368976,69.58981173113997
240,train,241,293.7431744807383,224.0907266861564,69.65244889550965
241,train,242,293.90351299519733,224.10178567391222,69.80172877651295
242,train,243,293.40429467242257,223.80396887673967,69.60032724812181
243,train,244,293.15263789724196,223.47763787870105,69.6749982911075
244,train,245,293.493897185948,223.83220076943545,69.66169561482332
245,train,246,292.4330339632892,222.75181902731342,69.68121517486033
246,train,247,293.7402948653207,224.0137331605207,69.7265583702612
247,train,248,292.51702057669826,222.7019756492529,69.81504285528837
248,train,249,293.7385367161539,223.79743542957178,69.94110239321815
249,train,250,293.3061897713941,223.45015670135112,69.85603235358649
250,train,251,294.1803390928454,224.24896444517603,69.9313746378875
251,train,252,293.3438796831214,223.4661666883565,69.87771578258088
252,train,253,292.8661014159895,222.96609305140717,69.90000733122751
253,train,254,292.8882130264776,223.0219131199246,69.86630178573948
254,train,255,293.7953453821469,223.84989418796275,69.94545009587704
255,train,256,292.7431704485814,222.82728571907944,69.91588443441948
256,train,257,292.99206074512637,222.94590686130334,70.04615640883422
257,train,258,293.5244572810339,223.4208027513792,70.10365548975095
258,train,259,293.7515733012624,223.60465617896114,70.14691706367269
259,train,260,293.381636312272,223.23482243816812,70.14681069586563
260,train,261,293.1623319721208,223.0405366593736,70.12179355378422
261,train,262,293.0716903704574,222.96350046596848,70.10818858257163
262,train,263,293.0845083535006,222.88777551460404,70.19673172961848
263,train,264,293.84125288655963,223.61278514333452,70.22846804044555
264,train,265,293.5464191322881,223.29047033467455,70.25594744260525
265,train,266,292.1475262913826,222.04072927672556,70.10679545695835
266,train,267,293.8033344260163,223.4217203707452,70.3816145045978
267,train,268,292.8141970448103,222.59051057972323,70.22368736424393
268,train,269,292.34262711389044,222.19234242859642,70.15028592609332
269,train,270,293.54159226483995,223.08381698797743,70.45777333385269
270,train,271,291.2483448065606,220.98978165887922,70.25856364798267
271,train,272,292.88118655527046,222.51068845139878,70.37049415317549
272,train,273,292.20814958537454,221.81195825775816,70.39619295236872
273,train,274,291.7746092266198,221.48193988997667,70.29267022838388
274,train,275,292.2358162058517,221.8004211613795,70.43539201310499
275,train,276,292.32793572535627,221.8547939042474,70.47314264783233
276,train,277,293.2763727553838,222.79591914270392,70.48045486799916
277,train,278,291.5732483951058,221.20671698019768,70.36653172530856
278,train,279,291.55447548289084,221.1019798795095,70.45249235569247
279,train,280,291.483532159626,220.97738889344112,70.50614584700439
280,train,281,291.9240799379145,221.38340493727026,70.54067567328983
281,train,282,291.83726307511847,221.3402337674129,70.49702946642265
282,train,283,292.1489630422415,221.46846831974173,70.68049725436924
283,train,284,290.86618339278033,220.319844404597,70.54633970714052
284,train,285,292.7603588936523,222.11206581610256,70.64829145402813
285,train,286,292.3426357526806,221.62098928648703,70.721647455757
286,train,287,291.80633764804605,221.07135630906856,70.7349828136289
287,train,288,291.8064622860357,221.08946817666506,70.7169947184485
288,train,289,291.46880067528855,220.73008557599982,70.73871600099045
289,train,290,292.8562186673269,221.89893728227165,70.95727951179626
290,train,291,291.99089161476036,221.15125285590753,70.8396399166343
291,train,292,291.704175502198,220.87420115849005,70.82997240710769
292,train,293,292.8153126335409,221.84028480913062,70.97502639618322
293,train,294,292.5754035827671,221.594970852991,70.98043093290528
294,train,295,291.3373032317758,220.50921789450925,70.82808501190988
295,train,296,289.90051690645356,219.10849037846586,70.79202670129408
296,train,297,291.65842828415043,220.77964063372858,70.87878829993228
297,train,298,292.0357271584939,220.94235994665996,71.0933664531078
298,train,299,289.3063906985556,218.45957302165436,70.84682039164231
299,train,300,291.28352497778917,220.26346282612988,71.02006441744756
300,test,1,851.1173061713827,817.7675319804665,33.34977301400989
301,test,2,645.6715713581813,607.1482823445228,38.52329021508354
302,test,3,610.2246651309348,576.8956421514474,33.329022587185214
303,test,4,583.8145843010118,551.8765715621784,31.938012567201348
304,test,5,569.2981597893495,538.8692869046423,30.428869574658226
305,test,6,538.8446793636547,507.20065741984484,31.64401966355388
306,test,7,516.162200830425,483.24905376735546,32.91315078993949
307,test,8,500.2617023713877,467.80839142019636,32.45331129445567
308,test,9,482.5246950243541,448.9035537077255,33.62114146374187
309,test,10,475.6398180345979,441.5396425186422,34.100175074615855
310,test,11,465.93063275188933,431.29050166022245,34.64012844362776
311,test,12,459.5580493327726,424.5927943521053,34.96525527489392
312,test,13,452.962490427829,417.7443908646966,35.2180972583576
313,test,14,446.2412548017776,409.78218681739435,36.45906837668533
314,test,15,436.8131928054935,399.07258569446884,37.74060711102463
315,test,16,430.53056857126717,392.0065173146451,38.52405118306542
316,test,17,424.328661276959,384.4826665243918,39.84599622370007
317,test,18,419.4158370785106,379.06786080807956,40.34797607428005
318,test,19,414.97806089783825,373.2921920899345,41.685869102130354
319,test,20,409.78394707687863,368.295154755329,41.48879143886992
320,test,21,404.82156374752066,361.9583308487534,42.86323348722037
321,test,22,401.651745195084,358.01528448178465,43.63645880082666
322,test,23,398.5406095432976,355.14126837542995,43.39934097171659
323,test,24,395.15778703959427,351.2133417233674,43.94444487488702
324,test,25,392.19098521178034,347.9105719921414,44.280412876374626
325,test,26,389.42109824185894,344.89308159569663,44.528017381728766
326,test,27,386.9853687011976,341.47386679617864,45.51150087522596
327,test,28,383.96171523889626,339.66995115054357,44.29176590274988
328,test,29,381.3941890645007,334.9386164917522,46.45557286697507
329,test,30,378.9759377589194,332.7462978451631,46.22964133585139
330,test,31,376.61550040485577,330.72453292512995,45.89096644993284
331,test,32,374.61572205553745,327.80640715621786,46.809314359904214
332,test,33,372.11121528911093,325.30469475758866,46.806519207502696
333,test,34,370.29097516884684,322.73460606593187,47.55636944617929
334,test,35,367.9773422004067,320.5267487258028,47.45059234673542
335,test,36,366.1128131355294,318.0306976386552,48.08211549687414
336,test,37,364.3448284384494,316.00627977572873,48.33854709351227
337,test,38,362.5962980020839,314.05600230045945,48.54029540739788
338,test,39,360.75813752228277,311.54012034258955,49.218017130655426
339,test,40,359.46521496585405,308.76005332954634,50.70516188149652
340,test,41,358.3603196634362,308.3299696044339,50.030350157077756
341,test,42,356.46926195422935,305.4510061764041,51.01825808259999
342,test,43,355.6321975664717,305.1470055973662,50.48519049797258
343,test,44,354.7664033273494,303.37766530040926,51.38873758560032
344,test,45,353.29140003201184,302.13663332621957,51.15476798077406
345,test,46,352.0072069817219,299.78163524065377,52.225572182407916
346,test,47,350.5643426429235,298.58032012635266,51.984021535815614
347,test,48,349.30807522471065,297.0815070363303,52.22656867875794
348,test,49,348.0565954612217,294.38730161283235,53.66929306378518
349,test,50,346.63949477767454,293.9999466469156,52.639548375947804
350,test,51,345.3712225231615,291.68616734979537,53.685054977215096
351,test,52,344.39642950174493,290.2549204489819,54.14150890564978
352,test,53,344.5408033405308,290.45927649294487,54.081526651434885
353,test,54,342.04652506653446,287.48493030361044,54.56159437062191
354,test,55,341.29330112794696,288.4593316113887,52.833969467520525
355,test,56,339.87710705453316,284.45409614382737,55.42300924342188
356,test,57,339.14655699992466,284.76144639427304,54.385110752764945
357,test,58,337.93109017612795,283.4926890582239,54.43840160828165
358,test,59,337.0524303899169,281.6845973568254,55.3678340138467
359,test,60,336.0571650838585,281.25936228941225,54.79780348097492
360,test,61,335.02504142710086,279.31190683923774,55.713133607107885
361,test,62,334.5364997865877,278.5649977874162,55.97150307800221
362,test,63,332.8801293498456,276.4487025785232,56.43142608479374
363,test,64,333.5866022558939,277.5218965373848,56.06470640503779
364,test,65,331.25683272552664,274.01213566904767,57.24469739974328
365,test,66,330.6963413122348,273.45021686459614,57.246125085129556
366,test,67,329.65382753458533,272.1313800089131,57.52244870257852
367,test,68,329.45126470348237,270.97109910492355,58.480164519728085
368,test,69,328.9763076997916,270.8303030612117,58.14600566837292
369,test,70,327.60090637475207,269.8053820708529,57.79552293084185
370,test,71,326.8535434294107,268.7707759264606,58.08276612989279
371,test,72,326.2149768384845,267.5223104160913,58.692667157959654
372,test,73,325.68240713424893,267.32204608294205,58.360359874400565
373,test,74,324.95274721308596,266.0806031723116,58.872144482114166
374,test,75,324.8403299103668,266.89397074838683,57.94635999562191
375,test,76,323.9764230366065,265.4161024708755,58.560320369579955
376,test,77,323.2109561343493,264.32114378813174,58.88981342504833
377,test,78,322.7927354283311,263.90362196828943,58.88911360715496
378,test,79,323.21576379647996,263.6214855617138,59.594276861708806
379,test,80,321.85214879547567,262.02730226405384,59.82484604104421
380,test,81,320.9563483501343,260.67163922644306,60.28471152654159
381,test,82,320.79999458623115,260.73951023437695,60.06048474415627
382,test,83,320.0965233796354,260.08772325912025,60.00879953206206
383,test,84,320.1921895792011,258.3118011138241,61.88038861249027
384,test,85,319.1388478715258,258.4986151736172,60.64023431615469
385,test,86,319.6187388586206,258.2600399912752,61.35869720006151
386,test,87,318.1957732588064,257.8573307138015,60.33844195655176
387,test,88,318.1024973558839,256.9510297145296,61.15146886729833
388,test,89,317.3029560747194,255.48397897103868,61.81897602484998
389,test,90,317.0714472337995,256.0733828523187,60.99806418532979
390,test,91,316.61903936202265,255.29835652884833,61.320682048570134
391,test,92,316.01331826370233,254.0113051655201,62.00201319625775
392,test,93,316.2111979885887,253.51982753615457,62.69136922649012
393,test,94,315.53882888410453,252.98708109982675,62.55174650929599
394,test,95,315.2367448969344,252.79279250828543,62.44395106462942
395,test,96,314.61693073828116,252.82435772301588,61.79257350564287
396,test,97,313.90429515867834,251.290628373798,62.61366840312649
397,test,98,313.6715070206382,250.4162166307841,63.25528980140099
398,test,99,313.5202802527681,250.89589028252027,62.62439149041841
399,test,100,313.19439274774663,249.8211190731,63.3732716640984
400,test,101,311.3994508163022,248.36808802945092,63.03136489547503
401,test,102,311.54542073614704,248.42805670020587,63.11736413401667
402,test,103,311.18006450230985,248.34246834906727,62.837596153242615
403,test,104,311.18990932329456,248.02559045387784,63.164319016530044
404,test,105,310.78062604352357,247.14839787748878,63.63222630259986
405,test,106,310.8195241689472,247.1152152012353,63.704309212900775
406,test,107,310.4357273829998,247.16217886150795,63.27354960032263
407,test,108,310.1011343022672,245.8524102648196,64.24872246823922
408,test,109,310.14830941336714,246.23818464560998,63.91012516005925
409,test,110,309.97314594108565,245.89034607321298,64.08280026017475
410,test,111,309.6141730507294,245.3757375279319,64.23843620932612
411,test,112,309.3760892267569,245.125772246667,64.25031756854303
412,test,113,309.0465984270255,244.3540410646137,64.69255893162017
413,test,114,308.7991238717392,244.05024958259057,64.74887203341159
414,test,115,308.50577488293703,244.5292859395792,63.97648766837606
415,test,116,308.7842201191343,244.9259412111778,63.85827807431457
416,test,117,308.38831237917094,243.83352974591378,64.55478356497464
417,test,118,308.2961194261719,243.4803215386402,64.81579837790932
418,test,119,308.0393396614276,244.61508436848777,63.42425445929787
419,test,120,307.661183787253,242.47033176203269,65.19085016178538
420,test,121,307.54343392220494,242.7414860638605,64.80194731892905
421,test,122,307.3636175509679,242.22019092558187,65.1434275571035
422,test,123,306.96616924069144,242.43144187495292,64.53472540422807
423,test,124,307.0381298017776,241.90238327443572,65.13574682156846
424,test,125,306.76254091710814,241.71236665651912,65.05017460385335
425,test,126,306.57466764166816,241.9616577666399,64.613009924066
426,test,127,306.4522742929147,241.09740272477342,65.35487127391474
427,test,128,306.50218826106607,241.10191066810614,65.40027955447036
428,test,129,306.0135148070501,241.15847690282206,64.85503579560434
429,test,130,305.6978081297547,240.67538414220795,65.02242379139571
430,test,131,306.3604744266113,240.63168012001304,65.72879538542895
431,test,132,305.4784832110397,239.56711857252253,65.91136449140387
432,test,133,305.28423620352004,239.78549608168672,65.49874075932424
433,test,134,305.20655097416454,239.35282120126038,65.85373026328178
434,test,135,304.83821226367724,239.72055772803736,65.11765424141329
435,test,136,304.64090019991716,239.1292833503854,65.5116160158898
436,test,137,304.8298334756082,239.31642674778428,65.51340790473022
437,test,138,304.24558463996084,238.75097114382737,65.49461261345377
438,test,139,304.84513247257024,239.72548680766528,65.11964522356512
439,test,140,304.0652994677245,238.14323930113736,65.92206046081373
440,test,141,303.94819376271056,237.23198293799743,66.71620896127821
441,test,142,303.7347673020914,237.9094272546386,65.82533965515077
442,test,143,303.7580975074694,238.56118186497275,65.19691667228966
443,test,144,303.6222317202917,238.60833265334304,65.0138969092872
444,test,145,303.46590934055587,236.33326788426774,67.13264076975948
445,test,146,303.31695674790984,237.46788615079464,65.84907040096412
446,test,147,303.0943021651937,237.23802066333576,65.85628238453765
447,test,148,302.8494997756032,236.9421226916945,65.90737772139961
448,test,149,302.8818480253082,236.62268149463958,66.25916697200846
449,test,150,302.57373749340934,235.81311081435638,66.7606272675061
450,test,151,302.35421622749755,236.1913174916518,66.16289981467649
451,test,152,302.3840151020613,235.96101851038188,66.42299727820809
452,test,153,302.3726824753948,236.46270717473448,65.90997510450927
453,test,154,302.0322360513068,235.55092806905773,66.48130803128687
454,test,155,301.8829029256321,234.51845212502198,67.36445070253458
455,test,156,301.7491728310402,234.77049248819955,66.97868093129378
456,test,157,301.60782521058775,235.1054078451003,66.50241824816716
457,test,158,301.55073642948605,235.44709531685456,66.10364081840493
458,test,159,301.5906757246604,234.61118312033946,66.97949510524681
459,test,160,301.2293570639484,234.30749991369353,66.92185778774574
460,test,161,301.16788018780284,234.21148024994352,66.95640033016144
461,test,162,300.8874016498657,234.323697478596,66.56370353377878
462,test,163,300.9067497928645,234.13875313057068,66.76799852572874
463,test,164,300.9395882240327,234.2200606812875,66.71952744466971
464,test,165,300.41568094227824,232.71480108714755,67.70087911956426
465,test,166,300.34335475564285,233.64556251412287,66.69779086846268
